id,薪资,学历要求,工作经验
10k-20k,本科,1-3年,4909802
10k-20k,本科,3-5年,4614934
20k-30k,本科,1-3年,5167017
10k-20k,本科,3-5年,4747046
8k-15k,本科,1年以下,5182889
10k-16k,本科,3-5年,4855512
10k-15k,本科,3-5年,4945529
25k-50k,本科,5-10年,3855098
8k-11k,本科,不限,4153616
15k-25k,大专,3-5年,5173894
10k-18k,本科,3-5年,2853375
15k-25k,本科,3-5年,4935809
8k-16k,硕士,1-3年,4723172
7k-9k,本科,1-3年,5021022
10k-15k,本科,3-5年,2888713
20k-40k,本科,5-10年,4432464
10k-18k,大专,1-3年,5068164
8k-15k,本科,3-5年,4684866
10k-20k,本科,1年以下,5115715
6k-8k,本科,1-3年,3307004
30k-40k,本科,3-5年,4907679
12k-15k,本科,1-3年,2603222
7k-13k,本科,1-3年,4766381
10k-20k,本科,3-5年,5175098
10k-20k,本科,1-3年,4747422
10k-20k,本科,1-3年,5144963
40k-50k,本科,5-10年,4779510
15k-25k,本科,3-5年,4309857
5k-8k,本科,不限,5093344
4k-5k,本科,应届毕业生,2900478
20k-30k,本科,5-10年,3987385
25k-40k,本科,5-10年,4824039
8k-16k,本科,1-3年,5193353
15k-25k,本科,3-5年,4903103
8k-15k,大专,3-5年,4027428
5k-9k,大专,不限,4598590
5k-8k,本科,不限,3966634
8k-16k,本科,不限,5174271
8k-14k,本科,3-5年,5071738
6k-8k,本科,1-3年,2788007
15k-25k,本科,3-5年,4757428
10k-20k,大专,3-5年,5126567
10k-15k,本科,3-5年,5153473
20k-40k,本科,3-5年,3054463
20k-40k,本科,3-5年,4674678
2k-4k,本科,应届毕业生,4988707
20k-30k,本科,3-5年,4536005
12k-20k,本科,3-5年,3761779
10k-15k,大专,1-3年,5027742
8k-15k,本科,1-3年,4855773
10k-20k,本科,1-3年,4761328
8k-12k,本科,3-5年,3619188
15k-20k,本科,3-5年,4792322
10k-20k,本科,3-5年,4413802
6k-10k,本科,1-3年,5081488
20k-40k,本科,3-5年,4380395
15k-27k,本科,3-5年,5173528
10k-20k,本科,1-3年,5163302
15k-30k,大专,3-5年,5148757
6k-9k,大专,5-10年,4601272
13k-26k,本科,3-5年,5145791
10k-20k,本科,1-3年,4015286
15k-30k,本科,3-5年,4979044
18k-25k,本科,3-5年,5197230
10k-20k,本科,3-5年,3737048
10k-15k,本科,1-3年,4566681
15k-25k,本科,1-3年,5176844
2k-4k,本科,应届毕业生,5192974
10k-20k,本科,不限,3977796
10k-18k,本科,1-3年,4964816
10k-20k,大专,1-3年,5086693
10k-20k,本科,3-5年,3442976
8k-12k,本科,1年以下,5144395
8k-15k,本科,1-3年,5165481
15k-25k,本科,3-5年,4951742
25k-50k,硕士,5-10年,5136110
15k-30k,不限,3-5年,5052340
20k-30k,本科,3-5年,3864589
7k-12k,本科,3-5年,3629876
5k-7k,本科,不限,4430079
15k-25k,不限,1-3年,4207060
10k-15k,本科,1-3年,4946354
10k-15k,本科,1-3年,4086853
15k-25k,本科,3-5年,5158062
20k-35k,本科,5-10年,4253201
20k-30k,本科,5-10年,4210417
20k-30k,本科,3-5年,3888540
18k-35k,本科,3-5年,4760665
15k-30k,本科,3-5年,5117577
2k-3k,本科,不限,5123318
15k-30k,本科,3-5年,5155083
8k-15k,本科,1-3年,5010856
30k-55k,本科,3-5年,5081258
8k-12k,大专,1-3年,5080957
8k-15k,本科,3-5年,3404120
10k-17k,本科,3-5年,3978940
15k-20k,本科,1-3年,5082774
15k-25k,本科,3-5年,4512248
15k-30k,本科,3-5年,4375423
