id,薪资,学历要求,工作经验
20k-25k,不限,3-5年,4812231
35k-50k,本科,5-10年,5134279
30k-50k,本科,3-5年,4489370
25k-45k,本科,5-10年,4916528
20k-30k,本科,3-5年,5100129
30k-60k,不限,不限,5085325
20k-35k,本科,5-10年,5148506
30k-45k,本科,5-10年,5076713
25k-50k,本科,5-10年,2595910
25k-50k,本科,5-10年,4748578
35k-70k,本科,5-10年,4847493
15k-25k,本科,5-10年,3338455
20k-40k,本科,5-10年,3332548
20k-30k,本科,不限,5167028
20k-40k,本科,3-5年,5062468
